time,dist,distLeft,distRight,direction,status
103.121,51.80,-1,-1,-1,DRIVING
103.18,48.47,-1,-1,-1,DRIVING
103.238,48.69,-1,-1,-1,DRIVING
103.298,49.06,-1,-1,-1,DRIVING
103.356,46.09,-1,-1,-1,DRIVING
103.414,45.37,-1,-1,-1,DRIVING
103.473,45.80,-1,-1,-1,DRIVING
103.531,42.45,-1,-1,-1,DRIVING
103.589,41.89,-1,-1,-1,DRIVING
103.647,39.58,-1,-1,-1,DRIVING
103.705,38.71,-1,-1,-1,DRIVING
103.763,36.99,-1,-1,-1,DRIVING
103.821,36.57,-1,-1,-1,DRIVING
103.879,35.34,-1,-1,-1,DRIVING
103.937,35.04,-1,-1,-1,DRIVING
103.994,33.69,-1,-1,-1,DRIVING
104.052,31.65,-1,-1,-1,DRIVING
104.11,30.23,-1,-1,-1,DRIVING
104.167,29.04,-1,-1,-1,DRIVING
104.224,27.91,-1,-1,-1,DRIVING
104.282,27.13,-1,-1,-1,DRIVING
104.339,28.68,-1,-1,-1,DRIVING
104.396,25.36,-1,-1,-1,DRIVING
104.454,23.02,-1,-1,-1,DRIVING
104.51,22.22,-1,-1,-1,DRIVING
104.567,24.94,-1,-1,-1,DRIVING
104.625,20.37,-1,-1,-1,DRIVING
104.681,18.90,21.13,10.01,LEFT,OBSTACLE
107.055,23.32,-1,-1,-1,DRIVING
107.112,30.52,-1,-1,-1,DRIVING
107.169,28.75,-1,-1,-1,DRIVING
107.227,29.05,-1,-1,-1,DRIVING
107.284,31.23,-1,-1,-1,DRIVING
107.341,34.68,-1,-1,-1,DRIVING
107.4,48.47,-1,-1,-1,DRIVING
107.458,32.23,-1,-1,-1,DRIVING
107.515,46.31,-1,-1,-1,DRIVING
107.574,45.14,-1,-1,-1,DRIVING
107.632,43.79,-1,-1,-1,DRIVING
107.691,42.38,-1,-1,-1,DRIVING
107.749,41.62,-1,-1,-1,DRIVING
107.806,40.32,-1,-1,-1,DRIVING
107.865,38.91,-1,-1,-1,DRIVING
107.923,37.71,-1,-1,-1,DRIVING
107.98,36.35,-1,-1,-1,DRIVING
108.039,34.99,-1,-1,-1,DRIVING
108.096,34.17,-1,-1,-1,DRIVING
108.153,33.39,-1,-1,-1,DRIVING
108.212,32.54,-1,-1,-1,DRIVING
108.269,31.65,-1,-1,-1,DRIVING
108.326,31.30,-1,-1,-1,DRIVING
108.384,40.63,-1,-1,-1,DRIVING
108.442,39.27,-1,-1,-1,DRIVING
108.5,38.37,-1,-1,-1,DRIVING
108.558,36.75,-1,-1,-1,DRIVING
108.616,35.45,-1,-1,-1,DRIVING
108.674,34.14,-1,-1,-1,DRIVING
108.731,33.35,-1,-1,-1,DRIVING
108.789,31.96,-1,-1,-1,DRIVING
108.847,30.48,-1,-1,-1,DRIVING
108.904,29.32,-1,-1,-1,DRIVING
108.961,28.49,-1,-1,-1,DRIVING
109.019,28.08,-1,-1,-1,DRIVING
109.076,36.52,-1,-1,-1,DRIVING
109.133,35.63,-1,-1,-1,DRIVING
109.192,33.75,-1,-1,-1,DRIVING
109.249,32.01,-1,-1,-1,DRIVING
109.306,30.97,-1,-1,-1,DRIVING
109.364,30.09,-1,-1,-1,DRIVING
109.422,31.48,-1,-1,-1,DRIVING
109.479,28.08,-1,-1,-1,DRIVING
109.537,26.04,-1,-1,-1,DRIVING
109.594,24.53,-1,-1,-1,DRIVING
109.65,26.71,-1,-1,-1,DRIVING
109.708,23.15,-1,-1,-1,DRIVING
109.765,21.13,-1,-1,-1,DRIVING
109.821,23.09,-1,-1,-1,DRIVING
109.879,18.72,30.28,10.01,LEFT,OBSTACLE
112.253,28.51,-1,-1,-1,DRIVING
112.311,28.44,-1,-1,-1,DRIVING
112.368,28.39,-1,-1,-1,DRIVING
112.425,27.97,-1,-1,-1,DRIVING
112.483,28.20,-1,-1,-1,DRIVING
112.54,28.95,-1,-1,-1,DRIVING
112.598,28.56,-1,-1,-1,DRIVING
112.655,25.33,-1,-1,-1,DRIVING
112.711,23.97,-1,-1,-1,DRIVING
112.769,22.87,-1,-1,-1,DRIVING
112.826,22.68,-1,-1,-1,DRIVING
112.883,28.66,-1,-1,-1,DRIVING
112.941,23.09,-1,-1,-1,DRIVING
112.997,23.94,-1,-1,-1,DRIVING
113.054,19.94,99.86,12.22,LEFT,OBSTACLE
115.433,79.39,-1,-1,-1,DRIVING
115.493,79.39,-1,-1,-1,DRIVING
115.549,77.59,-1,-1,-1,DRIVING
115.609,76.47,-1,-1,-1,DRIVING
115.67,75.36,-1,-1,-1,DRIVING
115.729,74.48,-1,-1,-1,DRIVING
115.789,73.52,-1,-1,-1,DRIVING
115.85,72.45,-1,-1,-1,DRIVING
115.909,71.30,-1,-1,-1,DRIVING
115.97,70.69,-1,-1,-1,DRIVING
116.029,68.99,-1,-1,-1,DRIVING
116.088,68.14,-1,-1,-1,DRIVING
116.149,66.81,-1,-1,-1,DRIVING
116.208,65.55,-1,-1,-1,DRIVING
116.268,63.99,-1,-1,-1,DRIVING
116.327,62.49,-1,-1,-1,DRIVING
116.386,60.71,-1,-1,-1,DRIVING
116.446,60.30,-1,-1,-1,DRIVING
116.505,58.19,-1,-1,-1,DRIVING
116.564,57.26,-1,-1,-1,DRIVING
116.623,55.90,-1,-1,-1,DRIVING
116.682,54.16,-1,-1,-1,DRIVING
116.741,53.18,-1,-1,-1,DRIVING
116.8,51.87,-1,-1,-1,DRIVING
116.858,50.13,-1,-1,-1,DRIVING
116.917,49.42,-1,-1,-1,DRIVING
116.975,48.26,-1,-1,-1,DRIVING
117.035,46.92,-1,-1,-1,DRIVING
117.093,45.61,-1,-1,-1,DRIVING
117.151,45.61,-1,-1,-1,DRIVING
117.207,43.42,-1,-1,-1,DRIVING
117.265,42.01,-1,-1,-1,DRIVING
117.323,40.75,-1,-1,-1,DRIVING
117.381,40.75,-1,-1,-1,DRIVING
117.437,38.25,-1,-1,-1,DRIVING
117.494,36.47,-1,-1,-1,DRIVING
117.553,35.45,-1,-1,-1,DRIVING
117.61,33.93,-1,-1,-1,DRIVING
117.668,32.61,-1,-1,-1,DRIVING
117.726,31.47,-1,-1,-1,DRIVING
117.783,30.18,-1,-1,-1,DRIVING
117.84,28.92,-1,-1,-1,DRIVING
117.898,27.68,-1,-1,-1,DRIVING
117.955,26.42,-1,-1,-1,DRIVING
118.012,26.42,-1,-1,-1,DRIVING
118.068,24.04,-1,-1,-1,DRIVING
118.125,22.68,-1,-1,-1,DRIVING
118.182,21.49,-1,-1,-1,DRIVING
118.239,20.23,-1,-1,-1,DRIVING
118.296,18.94,27.73,128.95,RIGHT,OBSTACLE
120.679,50.01,-1,-1,-1,DRIVING
120.737,49.81,-1,-1,-1,DRIVING
120.797,52.68,-1,-1,-1,DRIVING
120.855,64.31,-1,-1,-1,DRIVING
120.914,64.86,-1,-1,-1,DRIVING
120.974,62.78,-1,-1,-1,DRIVING
121.033,62.31,-1,-1,-1,DRIVING
121.093,62.61,-1,-1,-1,DRIVING
121.152,61.35,-1,-1,-1,DRIVING
121.211,59.87,-1,-1,-1,DRIVING
121.271,59.04,-1,-1,-1,DRIVING
121.33,58.50,-1,-1,-1,DRIVING
121.389,57.24,-1,-1,-1,DRIVING
121.448,55.96,-1,-1,-1,DRIVING
121.507,54.98,-1,-1,-1,DRIVING
121.566,53.53,-1,-1,-1,DRIVING
121.625,52.34,-1,-1,-1,DRIVING
121.683,51.80,-1,-1,-1,DRIVING
121.742,50.85,-1,-1,-1,DRIVING
121.801,49.71,-1,-1,-1,DRIVING
121.86,49.06,-1,-1,-1,DRIVING
121.918,48.82,-1,-1,-1,DRIVING
121.976,47.28,-1,-1,-1,DRIVING
122.035,46.26,-1,-1,-1,DRIVING
122.093,45.59,-1,-1,-1,DRIVING
122.151,44.37,-1,-1,-1,DRIVING
122.21,43.15,-1,-1,-1,DRIVING
122.268,42.30,-1,-1,-1,DRIVING
122.327,40.87,-1,-1,-1,DRIVING
122.385,40.31,-1,-1,-1,DRIVING
122.442,39.37,-1,-1,-1,DRIVING
122.501,38.37,-1,-1,-1,DRIVING
122.559,37.83,-1,-1,-1,DRIVING
122.616,37.55,-1,-1,-1,DRIVING
122.675,63.04,-1,-1,-1,DRIVING
122.734,61.54,-1,-1,-1,DRIVING
122.792,59.91,-1,-1,-1,DRIVING
122.852,59.45,-1,-1,-1,DRIVING
122.911,57.61,-1,-1,-1,DRIVING
122.971,56.42,-1,-1,-1,DRIVING
123.029,55.11,-1,-1,-1,DRIVING
123.088,53.38,-1,-1,-1,DRIVING
123.147,52.50,-1,-1,-1,DRIVING
123.206,51.09,-1,-1,-1,DRIVING
123.265,49.22,-1,-1,-1,DRIVING
123.323,48.89,-1,-1,-1,DRIVING
123.381,47.50,-1,-1,-1,DRIVING
123.441,46.60,-1,-1,-1,DRIVING
123.499,44.40,-1,-1,-1,DRIVING
123.557,44.35,-1,-1,-1,DRIVING
123.615,40.90,-1,-1,-1,DRIVING
123.673,41.16,-1,-1,-1,DRIVING
123.731,38.78,-1,-1,-1,DRIVING
123.789,38.13,-1,-1,-1,DRIVING
123.847,36.94,-1,-1,-1,DRIVING
123.906,34.49,-1,-1,-1,DRIVING
123.963,32.13,-1,-1,-1,DRIVING
124.02,31.06,-1,-1,-1,DRIVING
124.078,30.40,-1,-1,-1,DRIVING
124.135,31.40,-1,-1,-1,DRIVING
124.192,29.58,-1,-1,-1,DRIVING
124.251,26.83,-1,-1,-1,DRIVING
124.307,25.28,-1,-1,-1,DRIVING
124.364,24.06,-1,-1,-1,DRIVING
124.422,23.75,-1,-1,-1,DRIVING
124.479,21.78,-1,-1,-1,DRIVING
124.535,19.53,10.56,37.96,RIGHT,OBSTACLE
126.911,32.28,-1,-1,-1,DRIVING
126.969,32.23,-1,-1,-1,DRIVING
127.027,32.73,-1,-1,-1,DRIVING
127.084,32.37,-1,-1,-1,DRIVING
127.141,32.08,-1,-1,-1,DRIVING
127.2,31.40,-1,-1,-1,DRIVING
127.257,30.63,-1,-1,-1,DRIVING
127.314,30.99,-1,-1,-1,DRIVING
127.372,72.45,-1,-1,-1,DRIVING
127.431,71.15,-1,-1,-1,DRIVING
127.492,69.43,-1,-1,-1,DRIVING
127.551,67.75,-1,-1,-1,DRIVING
127.611,66.33,-1,-1,-1,DRIVING
127.671,64.62,-1,-1,-1,DRIVING
127.73,64.06,-1,-1,-1,DRIVING
127.79,61.91,-1,-1,-1,DRIVING
127.849,61.81,-1,-1,-1,DRIVING
127.908,60.18,-1,-1,-1,DRIVING
127.968,58.63,-1,-1,-1,DRIVING
128.026,57.49,-1,-1,-1,DRIVING
128.086,57.07,-1,-1,-1,DRIVING
128.145,56.30,-1,-1,-1,DRIVING
128.203,54.89,-1,-1,-1,DRIVING
128.263,53.75,-1,-1,-1,DRIVING
128.321,52.50,-1,-1,-1,DRIVING
128.38,52.79,-1,-1,-1,DRIVING
128.439,49.56,-1,-1,-1,DRIVING
128.497,48.08,-1,-1,-1,DRIVING
128.556,47.55,-1,-1,-1,DRIVING
128.614,45.90,-1,-1,-1,DRIVING
128.672,44.64,-1,-1,-1,DRIVING
128.731,43.40,-1,-1,-1,DRIVING
128.789,41.99,-1,-1,-1,DRIVING
128.847,41.21,-1,-1,-1,DRIVING
128.906,40.49,-1,-1,-1,DRIVING
128.963,43.33,-1,-1,-1,DRIVING
129.021,39.61,-1,-1,-1,DRIVING
129.08,38.32,-1,-1,-1,DRIVING
129.138,39.24,-1,-1,-1,DRIVING
129.196,36.57,-1,-1,-1,DRIVING
129.254,35.73,-1,-1,-1,DRIVING
129.311,35.38,-1,-1,-1,DRIVING
129.369,34.99,-1,-1,-1,DRIVING
129.427,31.48,-1,-1,-1,DRIVING
129.484,31.65,-1,-1,-1,DRIVING
129.542,29.15,-1,-1,-1,DRIVING
129.599,27.97,-1,-1,-1,DRIVING
129.656,26.37,-1,-1,-1,DRIVING
129.714,26.44,-1,-1,-1,DRIVING
129.771,26.44,-1,-1,-1,DRIVING
129.828,32.39,-1,-1,-1,DRIVING
129.886,30.82,-1,-1,-1,DRIVING
129.943,28.56,-1,-1,-1,DRIVING
130.0,27.20,-1,-1,-1,DRIVING
130.058,25.89,-1,-1,-1,DRIVING
130.115,24.99,-1,-1,-1,DRIVING
130.172,23.63,-1,-1,-1,DRIVING
130.229,22.08,-1,-1,-1,DRIVING
130.286,22.34,-1,-1,-1,DRIVING
130.343,20.23,-1,-1,-1,DRIVING
130.4,18.82,12.58,36.58,RIGHT,OBSTACLE
132.775,65.96,-1,-1,-1,DRIVING
132.835,64.62,-1,-1,-1,DRIVING
132.895,64.48,-1,-1,-1,DRIVING
132.955,63.87,-1,-1,-1,DRIVING
133.014,63.09,-1,-1,-1,DRIVING
133.073,61.86,-1,-1,-1,DRIVING
133.133,60.88,-1,-1,-1,DRIVING
133.192,60.28,-1,-1,-1,DRIVING
133.251,58.74,-1,-1,-1,DRIVING
133.31,57.51,-1,-1,-1,DRIVING
133.369,56.90,-1,-1,-1,DRIVING
133.428,56.02,-1,-1,-1,DRIVING
133.487,55.79,-1,-1,-1,DRIVING
133.547,54.96,-1,-1,-1,DRIVING
133.605,56.88,-1,-1,-1,DRIVING
133.664,61.71,-1,-1,-1,DRIVING
133.724,61.00,-1,-1,-1,DRIVING
133.783,59.74,-1,-1,-1,DRIVING
133.841,58.48,-1,-1,-1,DRIVING
133.901,57.09,-1,-1,-1,DRIVING
133.96,55.88,-1,-1,-1,DRIVING
134.019,54.49,-1,-1,-1,DRIVING
134.078,53.28,-1,-1,-1,DRIVING
134.136,51.97,-1,-1,-1,DRIVING
134.196,50.44,-1,-1,-1,DRIVING
134.254,49.08,-1,-1,-1,DRIVING
134.312,47.92,-1,-1,-1,DRIVING
134.371,46.51,-1,-1,-1,DRIVING
134.429,45.20,-1,-1,-1,DRIVING
134.488,43.84,-1,-1,-1,DRIVING
134.546,42.53,-1,-1,-1,DRIVING
134.604,41.40,-1,-1,-1,DRIVING
134.663,40.14,-1,-1,-1,DRIVING
134.72,38.62,-1,-1,-1,DRIVING
134.778,37.32,-1,-1,-1,DRIVING
134.836,36.40,-1,-1,-1,DRIVING
134.894,35.16,-1,-1,-1,DRIVING
134.951,33.90,-1,-1,-1,DRIVING
135.01,32.66,-1,-1,-1,DRIVING
135.067,31.82,-1,-1,-1,DRIVING
135.124,30.36,-1,-1,-1,DRIVING
135.182,29.27,-1,-1,-1,DRIVING
135.239,28.03,-1,-1,-1,DRIVING
135.297,26.78,-1,-1,-1,DRIVING
135.354,25.53,-1,-1,-1,DRIVING
135.411,24.39,-1,-1,-1,DRIVING
135.469,23.26,-1,-1,-1,DRIVING
135.525,21.88,-1,-1,-1,DRIVING
135.582,21.01,-1,-1,-1,DRIVING
135.639,19.87,20.48,48.77,RIGHT,OBSTACLE
138.016,44.90,-1,-1,-1,DRIVING
138.075,44.83,-1,-1,-1,DRIVING
138.133,46.87,-1,-1,-1,DRIVING
138.191,45.73,-1,-1,-1,DRIVING
138.25,45.73,-1,-1,-1,DRIVING
138.305,45.73,-1,-1,-1,DRIVING
138.361,42.21,-1,-1,-1,DRIVING
138.419,41.31,-1,-1,-1,DRIVING
138.477,40.27,-1,-1,-1,DRIVING
138.535,39.49,-1,-1,-1,DRIVING
138.593,38.47,-1,-1,-1,DRIVING
138.651,38.05,-1,-1,-1,DRIVING
138.708,38.25,-1,-1,-1,DRIVING
138.767,54.89,-1,-1,-1,DRIVING
138.826,53.75,-1,-1,-1,DRIVING
138.885,53.69,-1,-1,-1,DRIVING
138.944,52.56,-1,-1,-1,DRIVING
139.002,51.49,-1,-1,-1,DRIVING
139.061,51.32,-1,-1,-1,DRIVING
139.12,50.24,-1,-1,-1,DRIVING
139.179,55.59,-1,-1,-1,DRIVING
139.237,55.11,-1,-1,-1,DRIVING
139.296,54.13,-1,-1,-1,DRIVING
139.355,52.34,-1,-1,-1,DRIVING
139.414,49.84,-1,-1,-1,DRIVING
139.472,47.80,-1,-1,-1,DRIVING
139.531,46.46,-1,-1,-1,DRIVING
139.589,44.23,-1,-1,-1,DRIVING
139.648,42.94,-1,-1,-1,DRIVING
139.706,41.26,-1,-1,-1,DRIVING
139.764,40.38,-1,-1,-1,DRIVING
139.822,39.49,-1,-1,-1,DRIVING
139.88,38.44,-1,-1,-1,DRIVING
139.938,37.45,-1,-1,-1,DRIVING
139.996,36.94,-1,-1,-1,DRIVING
140.054,36.16,-1,-1,-1,DRIVING
140.111,33.68,-1,-1,-1,DRIVING
140.169,32.37,-1,-1,-1,DRIVING
140.227,30.80,-1,-1,-1,DRIVING
140.284,28.87,-1,-1,-1,DRIVING
140.342,27.42,-1,-1,-1,DRIVING
140.399,26.52,-1,-1,-1,DRIVING
140.455,29.09,-1,-1,-1,DRIVING
140.514,26.95,-1,-1,-1,DRIVING
140.57,23.04,-1,-1,-1,DRIVING
140.627,21.20,-1,-1,-1,DRIVING
140.685,21.20,-1,-1,-1,DRIVING
140.741,18.12,21.78,21.37,LEFT,OBSTACLE
143.116,32.13,-1,-1,-1,DRIVING
143.173,26.96,-1,-1,-1,DRIVING
143.23,26.96,-1,-1,-1,DRIVING
143.286,26.44,-1,-1,-1,DRIVING
143.343,26.06,-1,-1,-1,DRIVING
143.4,25.65,-1,-1,-1,DRIVING
143.458,24.82,-1,-1,-1,DRIVING
143.515,24.04,-1,-1,-1,DRIVING
143.572,24.04,-1,-1,-1,DRIVING
143.628,22.39,-1,-1,-1,DRIVING
143.685,22.85,-1,-1,-1,DRIVING
143.741,26.66,-1,-1,-1,DRIVING
143.799,22.87,-1,-1,-1,DRIVING
143.856,20.77,-1,-1,-1,DRIVING
143.912,24.09,-1,-1,-1,DRIVING
143.97,19.06,18.63,14.48,LEFT,OBSTACLE
